x0,x1,y0,y1,v,a,r
71.0,223.0,19.0,-4.0,2.0,0.0,1.0
67.0,219.0,17.0,-6.0,3.0,0.0,1.0
63.0,215.0,14.0,-9.0,4.0,0.0,1.0
59.0,211.0,10.0,-13.0,5.0,0.0,1.0
55.0,207.0,5.0,-18.0,6.0,0.0,1.0
51.0,203.0,-1.0,-24.0,7.0,0.0,1.0
47.0,199.0,-8.0,-31.0,8.0,0.0,1.0
43.0,195.0,-16.0,-39.0,9.0,0.0,1.0
39.0,191.0,-25.0,-48.0,10.0,0.0,1.0
35.0,187.0,-35.0,-58.0,10.0,0.0,1.0
31.0,183.0,-26.0,-49.0,-9.0,1.0,1.0
27.0,179.0,-17.0,-40.0,-9.0,1.0,1.0
23.0,175.0,-8.0,-31.0,-8.0,0.0,1.0
19.0,171.0,0.0,-23.0,-7.0,0.0,1.0
15.0,167.0,7.0,-16.0,-6.0,0.0,1.0
11.0,163.0,13.0,-10.0,-5.0,0.0,1.0
7.0,159.0,18.0,-5.0,-4.0,0.0,1.0
3.0,155.0,22.0,-1.0,-3.0,0.0,1.0
151.0,0.0,2.0,0.0,-2.0,0.0,1.0
147.0,0.0,4.0,0.0,-1.0,0.0,1.0
143.0,287.0,5.0,-24.0,0.0,0.0,1.0
139.0,283.0,5.0,-24.0,1.0,0.0,1.0
135.0,279.0,4.0,-25.0,2.0,0.0,1.0
131.0,275.0,2.0,-27.0,3.0,0.0,1.0
127.0,271.0,-1.0,-30.0,4.0,0.0,1.0
123.0,267.0,-5.0,-34.0,5.0,0.0,1.0
119.0,263.0,-10.0,-39.0,6.0,0.0,1.0
115.0,259.0,-16.0,-45.0,7.0,0.0,1.0
111.0,255.0,-23.0,-52.0,8.0,0.0,1.0
107.0,251.0,-31.0,-60.0,9.0,0.0,1.0
103.0,247.0,-22.0,-51.0,-9.0,1.0,1.0
99.0,243.0,-13.0,-42.0,-8.0,0.0,1.0
95.0,239.0,-5.0,-34.0,-7.0,0.0,1.0
91.0,235.0,2.0,-27.0,-6.0,0.0,1.0
87.0,231.0,8.0,-21.0,-5.0,0.0,1.0
83.0,227.0,13.0,-16.0,-4.0,0.0,1.0
79.0,223.0,17.0,-12.0,-3.0,0.0,1.0
75.0,219.0,20.0,-9.0,-2.0,0.0,1.0
71.0,215.0,22.0,-7.0,-1.0,0.0,1.0
67.0,211.0,23.0,-6.0,0.0,0.0,1.0
63.0,207.0,23.0,-6.0,1.0,0.0,1.0
59.0,203.0,22.0,-7.0,2.0,0.0,1.0
55.0,199.0,20.0,-9.0,3.0,0.0,1.0
51.0,195.0,17.0,-12.0,4.0,0.0,1.0
47.0,191.0,13.0,-16.0,5.0,0.0,1.0
43.0,187.0,8.0,-21.0,6.0,0.0,1.0
39.0,183.0,2.0,-27.0,7.0,0.0,1.0
35.0,179.0,-5.0,-34.0,8.0,0.0,1.0
31.0,175.0,-13.0,-42.0,9.0,0.0,1.0
27.0,171.0,-22.0,-51.0,10.0,0.0,1.0
23.0,167.0,-32.0,-61.0,10.0,0.0,1.0
19.0,163.0,-23.0,-52.0,-9.0,1.0,1.0
15.0,159.0,-14.0,-43.0,-8.0,0.0,1.0
11.0,155.0,-6.0,-35.0,-7.0,0.0,1.0
7.0,151.0,1.0,-28.0,-6.0,0.0,1.0
3.0,147.0,7.0,-22.0,-5.0,0.0,1.0
143.0,0.0,-17.0,0.0,-4.0,0.0,1.0
139.0,0.0,-13.0,0.0,-3.0,0.0,1.0
135.0,287.0,-10.0,76.0,-2.0,0.0,1.0
131.0,283.0,-8.0,78.0,-1.0,0.0,1.0
127.0,279.0,-7.0,79.0,0.0,0.0,1.0
123.0,275.0,-7.0,79.0,1.0,0.0,1.0
119.0,271.0,-8.0,78.0,2.0,0.0,1.0
115.0,267.0,-10.0,76.0,3.0,0.0,1.0
111.0,263.0,-13.0,73.0,4.0,0.0,1.0
107.0,259.0,-17.0,69.0,5.0,0.0,1.0
103.0,255.0,-22.0,64.0,6.0,0.0,1.0
99.0,251.0,-28.0,58.0,7.0,0.0,1.0
95.0,247.0,-19.0,67.0,-9.0,1.0,1.0
91.0,243.0,-10.0,76.0,-8.0,0.0,1.0
87.0,239.0,-2.0,84.0,-7.0,0.0,1.0
83.0,235.0,5.0,91.0,-6.0,0.0,1.0
79.0,231.0,11.0,97.0,-5.0,0.0,1.0
75.0,227.0,16.0,102.0,-4.0,0.0,1.0
71.0,223.0,20.0,106.0,-3.0,0.0,1.0
67.0,219.0,23.0,109.0,-2.0,0.0,1.0
63.0,215.0,25.0,111.0,-1.0,0.0,1.0
59.0,211.0,26.0,112.0,0.0,0.0,1.0
55.0,207.0,26.0,112.0,1.0,0.0,1.0
51.0,203.0,25.0,111.0,2.0,0.0,1.0
47.0,199.0,23.0,109.0,3.0,0.0,1.0
43.0,195.0,20.0,106.0,4.0,0.0,1.0
39.0,191.0,16.0,102.0,5.0,0.0,1.0
35.0,187.0,11.0,97.0,6.0,0.0,1.0
31.0,183.0,5.0,91.0,7.0,0.0,1.0
27.0,179.0,-2.0,84.0,8.0,0.0,1.0
23.0,175.0,-10.0,76.0,9.0,0.0,1.0
19.0,171.0,-19.0,67.0,10.0,0.0,1.0
15.0,167.0,-29.0,57.0,10.0,0.0,1.0
11.0,163.0,-20.0,66.0,-9.0,1.0,1.0
7.0,159.0,-11.0,75.0,-8.0,0.0,1.0
3.0,155.0,-3.0,83.0,-7.0,0.0,1.0
151.0,0.0,90.0,0.0,-6.0,0.0,1.0
147.0,0.0,96.0,0.0,-5.0,0.0,1.0
143.0,287.0,101.0,48.0,-4.0,0.0,1.0
139.0,283.0,105.0,52.0,-3.0,0.0,1.0
135.0,279.0,108.0,55.0,-2.0,0.0,1.0
131.0,275.0,110.0,57.0,-1.0,0.0,1.0
127.0,271.0,111.0,58.0,0.0,0.0,1.0
123.0,267.0,111.0,58.0,1.0,0.0,1.0
119.0,263.0,110.0,57.0,2.0,0.0,1.0
115.0,259.0,108.0,55.0,3.0,0.0,1.0
111.0,255.0,105.0,52.0,4.0,0.0,1.0
107.0,251.0,101.0,48.0,5.0,0.0,1.0
103.0,247.0,96.0,43.0,6.0,0.0,1.0
99.0,243.0,90.0,37.0,7.0,0.0,1.0
95.0,239.0,83.0,30.0,8.0,0.0,1.0
91.0,235.0,75.0,22.0,9.0,0.0,1.0
87.0,231.0,66.0,13.0,10.0,0.0,1.0
83.0,227.0,56.0,3.0,10.0,0.0,1.0
79.0,223.0,46.0,-7.0,10.0,0.0,1.0
79.0,223.0,46.0,-7.0,10.0,0.0,0.0
